Id;Goal;State;Launch;Deadline
49974126;9999;failed;17.10.2012, 23:40:03;17.11.2012, 00:40:03
50062914;5000;failed;28.03.2013, 21:51:26;27.04.2013, 21:51:26
50125198;1500;failed;18.03.2013, 21:22:17;17.04.2013, 21:22:17
50224279;1000;successful;09.04.2013, 14:00:48;12.05.2013, 14:00:48
50303440;22000;successful;14.12.2012, 09:08:32;13.01.2013, 09:08:32
50358416;30000;failed;20.12.2012, 11:48:22;27.01.2013, 11:48:22
50450045;800;failed;18.10.2012, 00:17:48;17.11.2012, 01:17:48
50787641;175000;failed;20.02.2013, 02:03:02;21.04.2013, 01:03:02
51103373;30000;failed;13.11.2012, 22:40:11;13.12.2012, 22:40:11
51315432;2000;failed;05.02.2013, 00:58:34;02.03.2013, 00:58:34
51482916;30000;successful;26.03.2013, 04:13:50;25.04.2013, 04:13:50
51491456;9500;successful;23.03.2013, 14:58:52;23.04.2013, 14:58:52
51500524;14500;failed;12.04.2013, 16:36:53;02.05.2013, 06:59:00
51704744;6500;successful;27.03.2013, 19:03:14;11.05.2013, 19:03:14
51994362;11000;failed;16.01.2013, 18:28:40;02.03.2013, 18:28:40
52079874;7500;successful;15.11.2012, 21:24:39;19.12.2012, 14:59:00
52135994;3500;failed;29.11.2012, 19:15:03;29.12.2012, 19:15:03
52200548;5000;successful;20.11.2012, 22:21:49;17.12.2012, 02:00:00
52289167;6700;successful;18.10.2012, 20:12:34;20.11.2012, 21:12:34
52362529;8000;failed;13.03.2013, 04:40:48;10.04.2013, 04:40:48
52529411;600;successful;22.03.2013, 01:02:49;21.04.2013, 01:02:49
53061541;2000;failed;23.03.2013, 06:24:25;22.04.2013, 06:24:25
53116988;2500;failed;23.03.2013, 02:36:36;22.04.2013, 02:36:36
53293790;5500;successful;15.04.2013, 23:40:51;15.05.2013, 23:40:51
53483476;6666;successful;19.04.2013, 05:28:08;14.05.2013, 05:28:08
53582201;1000;successful;16.10.2012, 18:07:51;15.11.2012, 19:07:51
53641281;4000;successful;03.04.2013, 08:17:21;08.05.2013, 08:17:21
53668256;500;successful;12.04.2013, 19:33:13;02.05.2013, 06:59:00
53865831;7195;successful;15.11.2012, 23:15:19;15.12.2012, 23:15:19
54018057;5000;failed;16.02.2013, 05:34:41;18.03.2013, 04:34:41
54020974;5000;successful;24.04.2013, 05:26:02;08.05.2013, 05:26:02
54026529;11000;failed;20.03.2013, 23:11:32;10.04.2013, 23:11:32
54434574;3000;successful;05.12.2012, 23:52:08;06.01.2013, 08:59:00
54444268;25000;failed;23.10.2012, 21:41:02;22.12.2012, 22:41:02
54563437;15000;failed;28.11.2012, 19:58:52;12.01.2013, 19:58:52
54611300;5000;successful;25.10.2012, 04:26:10;24.11.2012, 05:26:10
54769266;4000;successful;27.03.2013, 02:32:08;01.05.2013, 01:00:00
54881086;500;successful;09.10.2012, 18:46:10;22.10.2012, 03:00:00
54971248;5000;failed;25.03.2013, 21:34:38;24.04.2013, 21:34:38
55278773;16000;failed;01.01.2013, 21:17:38;23.01.2013, 21:17:38
55329459;800;successful;22.02.2013, 01:03:11;24.03.2013, 00:03:11
55588425;600;successful;03.04.2013, 21:57:31;05.05.2013, 01:59:00
55592625;5000;failed;19.12.2012, 03:09:19;02.02.2013, 03:09:19
55715391;1000;successful;30.11.2012, 23:27:57;29.01.2013, 23:27:57
55733118;625;successful;04.01.2013, 01:17:19;19.01.2013, 01:17:19
55954667;3000;successful;05.04.2013, 22:04:59;17.04.2013, 20:00:00
56135224;35000;failed;12.12.2012, 09:12:24;05.02.2013, 23:13:00
56739270;6000;successful;29.01.2013, 22:33:17;28.02.2013, 22:33:17
57009373;2000;failed;13.03.2013, 19:55:24;12.04.2013, 19:55:24
57082316;2300;failed;14.10.2012, 05:23:28;23.11.2012, 06:23:28
57179856;300;successful;24.04.2013, 07:14:35;14.05.2013, 07:14:35
57202997;2000;successful;17.01.2013, 02:04:03;16.02.2013, 02:04:03
57277377;6000;successful;20.03.2013, 21:14:44;20.04.2013, 07:00:00
57278414;350;successful;05.04.2013, 08:09:52;24.04.2013, 20:00:00
57299885;9000;successful;20.11.2012, 01:15:39;20.12.2012, 01:15:39
57366890;5975;successful;01.11.2012, 18:33:53;11.12.2012, 19:33:53
57370569;2500;failed;27.01.2013, 04:24:14;17.02.2013, 01:05:00
57550544;200000;failed;01.10.2012, 07:04:57;15.11.2012, 08:04:57
57625820;100000;failed;06.01.2013, 23:08:16;15.02.2013, 07:59:00
57715888;3400;successful;10.04.2013, 02:20:36;10.05.2013, 02:20:36
58073634;1000;successful;14.02.2013, 05:24:31;16.03.2013, 04:24:31
58613608;4000;failed;31.10.2012, 21:59:44;30.12.2012, 21:59:44
58856568;10000;successful;12.03.2013, 23:17:03;11.04.2013, 23:17:03
58945096;75000;failed;09.12.2012, 23:31:06;08.01.2013, 23:31:06
58968643;2500;successful;15.11.2012, 22:43:33;15.12.2012, 22:43:33
59071505;1000;successful;29.11.2012, 02:57:22;29.12.2012, 02:57:22
59086678;100;failed;25.01.2013, 07:12:44;24.02.2013, 07:12:44
59149999;3500;successful;20.02.2013, 05:06:23;18.03.2013, 06:59:00
59169024;5000;successful;10.01.2013, 01:00:38;14.02.2013, 16:56:00
59189505;1500;successful;12.10.2012, 05:48:36;22.10.2012, 05:48:36
59230985;1500;successful;05.02.2013, 01:08:20;07.03.2013, 01:08:20
59243823;16850;successful;18.02.2013, 23:34:57;25.03.2013, 23:34:57
59256210;4000;successful;30.03.2013, 21:26:19;06.05.2013, 10:59:00
59357245;7200;failed;28.11.2012, 23:23:30;01.01.2013, 02:00:00
59366695;15000;failed;28.03.2013, 02:26:24;28.04.2013, 02:26:24
59668487;500;successful;21.12.2012, 00:00:43;20.01.2013, 00:00:43
59704280;1000;failed;20.10.2012, 00:57:44;19.12.2012, 01:57:44
60106066;8600;successful;02.02.2013, 04:40:59;04.03.2013, 04:40:59
60202585;10000;successful;03.11.2012, 01:36:11;03.12.2012, 02:36:11
60222082;3000;failed;14.02.2013, 00:22:00;15.03.2013, 23:22:00
60364933;10000;failed;08.02.2013, 23:29:00;20.03.2013, 22:29:00
60621116;2335;successful;08.03.2013, 17:22:54;12.04.2013, 16:22:54
60751806;500;failed;10.10.2012, 22:49:01;09.12.2012, 23:49:01
60763944;5500;successful;07.12.2012, 08:23:00;21.01.2013, 08:23:00
60810700;5000;successful;22.03.2013, 18:09:49;23.04.2013, 01:16:00
60922873;7500;successful;25.10.2012, 14:17:19;24.11.2012, 15:17:19
60984086;2000;failed;02.01.2013, 06:54:45;01.02.2013, 06:54:45
61056532;20000;successful;05.02.2013, 22:04:36;20.03.2013, 06:59:00
61071423;6000;successful;14.12.2012, 18:31:49;13.01.2013, 18:31:49
61294501;500;failed;19.03.2013, 00:42:19;18.04.2013, 00:42:19
61381667;3600;successful;20.12.2012, 01:50:08;20.01.2013, 23:22:00
61411682;50000;failed;02.04.2013, 19:31:22;02.05.2013, 19:31:22
61436470;6500;failed;21.03.2013, 00:00:37;20.04.2013, 00:00:37
61681860;10000;failed;29.03.2013, 17:56:58;28.04.2013, 17:56:58
61846401;1846;successful;26.09.2012, 21:04:45;21.10.2012, 03:38:00
61851479;4000;successful;15.02.2013, 09:51:22;01.04.2013, 08:51:22
62001745;107000;successful;24.01.2013, 16:32:47;01.03.2013, 07:59:00
62026236;500;successful;23.02.2013, 02:26:01;25.03.2013, 01:26:01
62088414;10000;failed;19.02.2013, 00:41:04;20.03.2013, 23:41:04
62155936;12000;failed;31.01.2013, 00:30:04;02.03.2013, 00:30:04
62285609;1500;failed;13.12.2012, 01:53:17;31.01.2013, 15:35:00
62405807;29000;failed;13.02.2013, 04:09:29;28.02.2013, 04:09:29
62471853;14900;successful;11.10.2012, 18:35:38;14.11.2012, 19:35:38
62545913;3500;successful;04.04.2013, 23:46:00;12.04.2013, 21:00:00
62631145;325;failed;14.10.2012, 20:17:44;13.11.2012, 21:17:44
62797587;5000;failed;16.11.2012, 00:51:12;16.12.2012, 00:51:12
62846800;1500;successful;19.03.2013, 18:32:19;09.04.2013, 18:32:19
62907541;500;failed;05.12.2012, 06:45:29;04.01.2013, 06:45:29
63101624;7000;successful;13.02.2013, 22:57:58;15.03.2013, 21:57:58
63138816;8500;failed;31.10.2012, 17:07:31;30.11.2012, 18:07:31
63293808;5000;successful;05.12.2012, 21:13:41;05.01.2013, 20:01:00
63366160;5000;successful;15.11.2012, 19:20:37;15.12.2012, 19:20:37
63391353;15000;successful;25.02.2013, 22:04:23;01.04.2013, 21:04:23
63445658;880;successful;23.04.2013, 19:21:47;18.05.2013, 19:21:47
63605669;1200;failed;02.04.2013, 20:18:57;29.04.2013, 21:07:00
63660647;22000;failed;11.01.2013, 06:13:08;24.02.2013, 22:59:00
63674045;6000;failed;20.03.2013, 23:04:55;11.04.2013, 07:00:00
63740135;3000;failed;29.12.2012, 14:09:22;28.01.2013, 14:09:22
63770664;2945;successful;07.12.2012, 10:02:42;01.01.2013, 10:02:42
63853780;2000;successful;15.01.2013, 22:26:37;13.02.2013, 22:26:37
64034786;1500;successful;08.12.2012, 00:52:03;07.01.2013, 00:52:03
64038026;1000;successful;30.12.2012, 04:13:30;29.01.2013, 04:13:30
64076812;10000;failed;30.01.2013, 01:37:55;28.02.2013, 21:49:00
64142365;2000;successful;30.12.2012, 19:11:13;05.02.2013, 02:00:00
64226335;15000;failed;16.01.2013, 10:09:32;20.02.2013, 10:09:32
64307371;1500;successful;13.04.2013, 08:51:17;01.05.2013, 08:51:17
64321746;20000;failed;01.11.2012, 15:58:02;06.12.2012, 15:58:02
64486721;300;successful;16.04.2013, 00:19:55;16.05.2013, 00:19:55
64582162;8000;successful;20.02.2013, 00:16:02;21.03.2013, 23:16:02
64602622;5000;failed;25.01.2013, 23:17:33;24.02.2013, 23:17:33
64759698;1500;successful;05.02.2013, 04:15:09;10.03.2013, 10:59:00
64799061;2000;successful;20.03.2013, 04:36:03;19.04.2013, 04:36:03
64883783;150000;failed;14.11.2012, 19:15:14;14.12.2012, 19:15:14
65158198;370;successful;28.03.2013, 19:39:23;27.04.2013, 19:39:23
65175135;15000;failed;31.10.2012, 05:54:37;30.11.2012, 06:54:37
65219451;1500;successful;04.10.2012, 06:45:00;12.11.2012, 02:45:00
65324514;3000;failed;13.02.2013, 01:54:57;15.03.2013, 14:04:00
65375374;2000;successful;07.02.2013, 23:46:28;27.02.2013, 07:59:00
65510075;3500;successful;02.04.2013, 20:59:25;02.05.2013, 20:59:25
65537991;10000;successful;24.01.2013, 21:11:16;23.02.2013, 21:11:16
65682709;15598;failed;23.10.2012, 22:06:47;22.11.2012, 23:06:47
65736865;1500;failed;30.01.2013, 08:49:08;01.03.2013, 08:49:08
65898754;5000;failed;12.01.2013, 03:06:29;11.02.2013, 03:06:29
66335203;3000;successful;25.01.2013, 07:44:28;01.03.2013, 07:44:28
66348545;15000;successful;23.10.2012, 18:47:12;22.11.2012, 19:47:12
66392317;300;successful;12.03.2013, 02:37:43;08.04.2013, 07:00:00
66479142;1500;successful;01.11.2012, 22:06:35;03.12.2012, 08:59:00
66738949;6000;successful;08.01.2013, 17:27:26;07.02.2013, 17:27:26
66817437;3000;failed;01.11.2012, 22:48:41;01.12.2012, 23:48:41
66883936;30000;failed;07.01.2013, 05:13:31;16.02.2013, 07:59:00
67332352;500;successful;31.01.2013, 10:39:28;02.03.2013, 10:39:28
67364747;30000;failed;08.04.2013, 16:59:44;20.05.2013, 11:00:00
67504857;8000;successful;14.12.2012, 23:43:45;13.01.2013, 23:43:45
67948361;100000;successful;22.11.2012, 09:35:21;22.12.2012, 09:35:21
68272103;2000;successful;19.03.2013, 19:11:55;18.04.2013, 19:11:55
68370514;5000;successful;08.02.2013, 03:41:22;09.04.2013, 02:41:22
68425149;50000;failed;13.11.2012, 03:38:55;13.12.2012, 03:38:55
68637875;1000;failed;27.01.2013, 02:58:20;08.03.2013, 02:58:20
68675379;1860;failed;28.01.2013, 08:18:30;29.03.2013, 07:18:30
68818785;3800;failed;03.04.2013, 02:46:59;16.04.2013, 04:00:00
68898345;1200;successful;29.12.2012, 00:19:54;18.01.2013, 00:19:54
69170894;8888;failed;09.02.2013, 06:06:13;10.04.2013, 05:06:13
69296720;15000;successful;20.03.2013, 04:11:29;19.04.2013, 13:00:00
69507400;60000;failed;03.04.2013, 16:18:13;03.05.2013, 16:18:13
69593907;1250;failed;26.01.2013, 11:04:39;25.02.2013, 11:04:39
69611495;9000;failed;29.01.2013, 23:25:04;04.03.2013, 06:00:00
69614051;75000;successful;12.11.2012, 21:24:55;12.12.2012, 21:24:55
69661196;4999;failed;07.02.2013, 22:46:11;09.03.2013, 22:46:11
69726014;34000;successful;06.02.2013, 19:02:40;10.03.2013, 19:00:00
69905647;179850;failed;19.11.2012, 22:27:13;19.12.2012, 22:27:13
70012901;750;successful;10.01.2013, 04:43:55;11.02.2013, 07:59:00
70099184;5000;failed;29.11.2012, 00:28:02;29.12.2012, 00:28:02
70276532;15000;successful;12.12.2012, 00:44:10;15.01.2013, 00:44:10
70313642;2000;failed;07.02.2013, 06:58:42;24.03.2013, 05:58:42
70516581;28000;failed;21.02.2013, 02:05:07;23.03.2013, 01:05:07
70561747;1000;successful;10.04.2013, 00:57:07;10.05.2013, 00:57:07
70905313;4500;failed;15.04.2013, 19:39:33;15.05.2013, 19:39:33
71221014;10000;failed;02.11.2012, 18:54:37;02.12.2012, 19:54:37
71252695;10000;successful;13.12.2012, 13:14:01;21.01.2013, 01:00:00
71433025;3000;successful;09.11.2012, 16:20:32;01.12.2012, 02:00:00
71708382;3500;successful;11.03.2013, 21:18:02;02.04.2013, 21:18:02
71758863;350;successful;12.03.2013, 00:30:48;06.04.2013, 00:30:48
71853049;1111;successful;06.11.2012, 05:33:13;09.12.2012, 07:59:00
71913501;4110;successful;26.11.2012, 21:58:03;10.01.2013, 21:58:03
72081407;2000;successful;27.09.2012, 03:01:00;16.11.2012, 04:01:00
72256307;30000;successful;26.11.2012, 21:08:14;05.01.2013, 07:59:00
72283630;1500;successful;17.03.2013, 01:49:42;17.04.2013, 06:59:00
72412380;65000;failed;10.01.2013, 11:58:45;09.02.2013, 11:58:45
72445658;50000;failed;06.11.2012, 18:22:45;08.12.2012, 10:59:00
72814256;3000;failed;30.01.2013, 03:44:00;01.03.2013, 03:44:00
72910796;200000;successful;09.01.2013, 03:50:17;23.02.2013, 03:50:17
72966900;17000;failed;25.01.2013, 23:51:04;24.02.2013, 23:51:04
73128649;20000;failed;22.03.2013, 18:17:37;21.04.2013, 18:17:37
73290618;5000;successful;21.11.2012, 21:05:29;21.12.2012, 21:05:29
73307332;4000;successful;12.03.2013, 05:06:34;11.04.2013, 05:06:34
73394773;7500;failed;28.09.2012, 19:29:13;26.11.2012, 18:44:00
73999014;2000;successful;10.04.2013, 17:45:35;21.04.2013, 17:20:00
74078478;300000;failed;21.11.2012, 00:57:19;22.12.2012, 07:00:00
74171374;3000;successful;11.03.2013, 20:02:18;10.04.2013, 20:02:18
74625179;10000;failed;15.10.2012, 05:24:31;14.11.2012, 06:24:31
74691465;26000;failed;11.02.2013, 21:37:45;08.03.2013, 21:37:45
74709122;2000;successful;25.01.2013, 17:01:19;18.02.2013, 17:01:19
74822646;10000;failed;19.04.2013, 02:20:27;19.05.2013, 23:40:00
75031614;500;successful;01.03.2013, 16:45:24;01.04.2013, 01:00:00
75098939;6000;successful;26.03.2013, 23:42:09;25.04.2013, 23:42:09
75263639;5000;successful;12.04.2013, 23:03:06;12.05.2013, 23:03:06
75419561;3500;successful;28.12.2012, 22:31:18;27.01.2013, 22:31:18
75536463;1500;failed;18.04.2013, 02:04:18;15.05.2013, 20:40:00
75584120;700;failed;02.05.2013, 17:31:11;17.05.2013, 17:31:11
75645859;700;failed;20.03.2013, 19:30:45;03.04.2013, 19:30:45
76081736;5000;failed;09.04.2013, 22:13:49;09.05.2013, 22:13:49
76164120;2000;successful;25.01.2013, 04:52:08;19.02.2013, 04:52:08
76175570;19000;failed;09.04.2013, 23:03:29;11.05.2013, 06:00:00
76215527;150000;failed;20.11.2012, 22:28:09;20.12.2012, 00:00:00
76311497;8500;failed;15.11.2012, 04:13:19;06.12.2012, 04:13:19
76389850;5000;failed;28.12.2012, 18:50:10;27.01.2013, 18:50:10
76702344;6500;failed;16.12.2012, 06:23:44;15.01.2013, 06:23:44
76709693;2000;successful;30.11.2012, 20:14:50;02.01.2013, 08:00:00
76747207;15000;failed;01.02.2013, 03:46:08;03.03.2013, 03:46:08
76764113;5000;failed;25.09.2012, 08:26:19;24.11.2012, 09:26:19
76829482;100000;failed;28.01.2013, 20:21:23;27.02.2013, 20:21:23
76993625;25000;failed;08.12.2012, 00:55:32;17.01.2013, 00:55:32
77204185;1400;successful;25.01.2013, 20:16:09;06.03.2013, 20:16:09
77308721;20000;failed;19.11.2012, 23:49:30;20.12.2012, 23:49:30
77385059;2000;failed;02.02.2013, 01:06:07;16.03.2013, 07:00:00
77430330;1000;failed;11.10.2012, 23:59:27;11.11.2012, 00:59:27
77555911;15000;successful;26.03.2013, 17:36:13;25.04.2013, 17:36:13
77675034;2500;failed;09.01.2013, 09:50:56;08.02.2013, 09:50:56
77748322;1500;successful;05.02.2013, 07:31:19;26.02.2013, 07:31:19
77905976;1500;successful;31.10.2012, 19:02:52;30.11.2012, 20:02:52
77955361;300;successful;13.12.2012, 18:51:44;12.01.2013, 18:51:44
78001414;7000;failed;29.01.2013, 21:37:02;28.02.2013, 21:37:02
78065062;2500;failed;09.01.2013, 00:28:25;23.02.2013, 00:28:25
78088522;1000;failed;05.04.2013, 00:52:00;05.05.2013, 00:52:00
78133587;2000;successful;11.01.2013, 01:13:51;10.02.2013, 01:13:51
78225137;2500;failed;15.04.2013, 20:35:13;06.05.2013, 20:35:13
78238946;2500;successful;16.10.2012, 00:51:50;15.11.2012, 01:51:50
78354855;50000;successful;13.03.2013, 20:14:58;12.04.2013, 20:14:58
78522311;5000;successful;11.03.2013, 12:53:10;12.04.2013, 04:30:00
78765676;200;successful;30.03.2013, 22:04:31;29.04.2013, 22:04:31
78781030;3900;successful;04.12.2012, 08:01:12;01.02.2013, 07:59:00
78816333;6200;failed;22.04.2013, 07:11:57;17.05.2013, 02:59:00
78826247;5500;failed;17.04.2013, 23:12:00;17.05.2013, 23:12:00
78919598;2000;failed;11.04.2013, 19:04:32;11.05.2013, 19:04:32
79421953;5000;failed;06.03.2013, 12:17:33;13.04.2013, 00:22:00
79542572;2700;successful;28.03.2013, 23:28:00;27.04.2013, 23:28:00
79723881;13000;successful;12.10.2012, 00:08:51;11.11.2012, 01:08:51
79866206;10000;failed;08.03.2013, 22:24:06;30.03.2013, 08:00:00
79882488;10000;failed;16.04.2013, 23:19:41;17.05.2013, 03:00:00
79968828;1000;successful;11.02.2013, 06:22:04;26.02.2013, 06:22:04
80104017;8000;successful;23.11.2012, 22:13:47;05.01.2013, 22:13:47
80127182;500;successful;11.04.2013, 03:31:24;11.05.2013, 03:31:24
80222562;2000;failed;29.11.2012, 23:25:30;29.12.2012, 23:25:30
80298708;7500;successful;09.01.2013, 05:00:43;08.02.2013, 05:00:43
80300964;10000;successful;21.02.2013, 22:55:06;10.03.2013, 19:00:00
80409491;4500;successful;02.12.2012, 04:02:48;22.12.2012, 04:02:48
80472031;6000;failed;15.04.2013, 04:18:20;15.05.2013, 04:18:20
80481663;15000;failed;22.03.2013, 00:50:37;21.04.2013, 00:50:37
81296312;5000;failed;17.12.2012, 21:19:22;15.01.2013, 07:59:00
81538744;1500;successful;03.01.2013, 23:24:42;02.02.2013, 23:24:42
81717553;1000;successful;08.04.2013, 22:16:17;03.05.2013, 22:16:17
81819187;3500;successful;03.04.2013, 23:28:54;03.05.2013, 23:28:54
81900396;100666;successful;29.01.2013, 19:02:16;28.02.2013, 19:02:16
81963728;550;successful;13.11.2012, 23:48:57;13.12.2012, 23:48:57
82159835;20000;failed;21.12.2012, 21:26:58;20.01.2013, 21:26:58
82371878;9500;failed;22.04.2013, 18:57:35;16.05.2013, 17:25:00
82442382;8000;successful;12.03.2013, 16:20:38;11.04.2013, 16:20:38
82556487;22500;failed;05.11.2012, 23:00:43;05.12.2012, 23:00:43
82596108;30000;failed;20.11.2012, 02:15:11;20.12.2012, 02:15:11
82782177;10000;failed;05.12.2012, 06:06:15;03.02.2013, 06:06:15
82850192;15000;successful;16.04.2013, 06:07:44;06.05.2013, 06:07:44
82903182;7500;successful;26.10.2012, 17:00:15;28.11.2012, 20:00:00
83286311;5000;failed;01.11.2012, 01:51:07;01.12.2012, 02:51:07
83340451;8500;failed;18.12.2012, 02:36:44;27.01.2013, 02:36:44
83484706;5000;successful;16.01.2013, 00:40:16;15.02.2013, 00:40:16
83654016;28000;successful;08.02.2013, 03:29:23;09.04.2013, 02:29:23
83751111;10000;failed;18.03.2013, 18:39:30;15.04.2013, 21:04:00
83929654;3300;failed;05.11.2012, 17:11:03;04.01.2013, 17:11:03
83936290;500;successful;12.04.2013, 19:37:37;13.05.2013, 02:00:00
83938796;5000;successful;26.03.2013, 02:39:54;25.04.2013, 02:39:54
83962376;10000;failed;11.04.2013, 21:26:08;11.05.2013, 21:26:08
84281539;150000;failed;21.11.2012, 21:35:46;27.12.2012, 01:20:00
84414081;4000;failed;20.12.2012, 23:54:05;18.02.2013, 23:54:05
84929570;250;successful;31.01.2013, 01:05:08;02.03.2013, 01:05:08
84962251;3888;failed;26.03.2013, 04:16:36;22.04.2013, 10:00:00
85038215;1200;successful;20.02.2013, 02:51:23;22.03.2013, 01:51:23
85084905;15000;failed;21.03.2013, 21:28:14;20.05.2013, 21:28:14
85448134;1500;successful;11.03.2013, 05:59:43;10.04.2013, 05:59:22
85710206;2000;successful;03.04.2013, 14:21:58;03.05.2013, 14:21:58
85765648;1200;successful;06.12.2012, 04:29:12;11.12.2012, 05:30:00
85882761;2500;successful;01.11.2012, 00:28:09;01.12.2012, 01:28:09
85915178;13200;failed;05.02.2013, 19:35:33;07.03.2013, 19:35:33
86107919;10450;failed;27.10.2012, 16:38:33;26.11.2012, 17:38:33
86310321;6500;failed;25.04.2013, 22:12:09;16.05.2013, 22:12:09
86338307;37000;failed;11.03.2013, 06:58:54;21.04.2013, 06:11:00
86477960;75000;failed;08.01.2013, 23:41:32;22.02.2013, 23:41:32
86726308;3500;failed;05.02.2013, 21:33:03;07.03.2013, 21:33:03
86795844;15000;successful;04.04.2013, 18:13:24;11.05.2013, 09:59:00
86984154;50000;failed;14.02.2013, 17:47:46;16.03.2013, 16:47:46
87100931;5000;successful;11.01.2013, 00:38:01;10.02.2013, 00:38:01
87350545;1200;successful;20.03.2013, 00:55:18;19.04.2013, 00:55:18
87447891;8000;successful;13.02.2013, 01:07:37;19.03.2013, 05:00:00
87473339;5500;failed;05.02.2013, 23:32:31;07.03.2013, 23:32:31
87475400;25;successful;22.03.2013, 17:18:17;14.05.2013, 06:21:00
87664165;29000;failed;17.01.2013, 00:46:28;22.02.2013, 00:46:28
87760843;10000;failed;05.02.2013, 18:20:36;07.03.2013, 18:20:36
88031290;8350;failed;26.11.2012, 02:36:14;25.01.2013, 02:36:14
88174215;15000;failed;28.09.2012, 02:00:44;27.11.2012, 03:00:44
88210295;10000;successful;24.10.2012, 22:53:27;20.11.2012, 02:00:00
88416466;1200;successful;12.03.2013, 02:06:15;20.04.2013, 02:59:00
88423977;20000;failed;28.12.2012, 22:35:11;26.02.2013, 22:35:11
88770911;3500;successful;07.01.2013, 23:52:58;11.02.2013, 08:59:00
88918470;9850;failed;23.10.2012, 03:03:55;22.12.2012, 04:03:55
89108875;4200;failed;08.02.2013, 02:10:35;10.03.2013, 02:10:35
89274080;3000;failed;29.01.2013, 02:42:07;30.03.2013, 01:42:07
89410910;2000;failed;14.03.2013, 19:23:36;13.04.2013, 19:23:36
89482789;10000;failed;31.12.2012, 07:48:24;30.01.2013, 08:00:00
89512958;13500;failed;25.11.2012, 03:45:07;02.01.2013, 01:24:00
89528901;1000;successful;06.02.2013, 17:36:24;01.03.2013, 07:59:00
89543317;2000;successful;09.03.2013, 21:56:50;08.05.2013, 20:56:50
89739259;9000;successful;01.11.2012, 15:18:38;01.12.2012, 16:18:38
89878528;10000;successful;02.05.2013, 23:22:23;13.05.2013, 06:59:00
89965532;5000;failed;05.04.2013, 18:05:20;05.05.2013, 18:05:20
